id,priority_label,title,description,text,category
HM-004,MEDIUM,Warmwasser zeitweise kalt,Zwischendurch kommt nur kaltes Wasser bevor es warm wird.,"Warmwasser zeitweise kalt
Zwischendurch kommt nur kaltes Wasser bevor es warm wird.",Heizung / Wärmeversorgung
A-L-014,LOW,Aufzugtasten reagieren träge,Die Tasten reagieren etwas träge.,"Aufzugtasten reagieren träge
Die Tasten reagieren etwas träge.",Aufzug
TF-L-037,LOW,Tür kleine Lackabplatzung,Eine kleine Lackabplatzung ist an der Tür.,"Tür kleine Lackabplatzung
Eine kleine Lackabplatzung ist an der Tür.",Türen/Fenster
REIN-H-021,HIGH,Rutschgefahr durch ölig in Tiefgarage,Boden ist ölig und rutschig; starker Gestank.,"Rutschgefahr durch ölig in Tiefgarage
Boden ist ölig und rutschig; starker Gestank.",Reinigung
AUSSEN-M-008,MEDIUM,Teilweise defekte Beleuchtung,Nicht alle Lampen funktionieren,"Teilweise defekte Beleuchtung
Nicht alle Lampen funktionieren",Außenbereich
E-H-089,HIGH,Stromausfall nach Sicherungsschmelze,Nach einer Sicherungsschmelze ist kein Strom vorhanden.,"Stromausfall nach Sicherungsschmelze
Nach einer Sicherungsschmelze ist kein Strom vorhanden.",Elektro
BS-M-024,MEDIUM,Haarrisse Decke Wohnzimmer,In der Wohnzimmerdecke sind Haarrisse sichtbar,"Haarrisse Decke Wohnzimmer
In der Wohnzimmerdecke sind Haarrisse sichtbar",Bauliche Schäden
LAERM-M-027,MEDIUM,Lautes Öffnen von Toren,Tore verursachen laute Geräusche beim Öffnen,"Lautes Öffnen von Toren
Tore verursachen laute Geräusche beim Öffnen",Lärm
BS-H-030,HIGH,Schwer beschädigter Unterzug,Ein tragender Unterzug ist gerissen,"Schwer beschädigter Unterzug
Ein tragender Unterzug ist gerissen",Bauliche Schäden
A-H-030,HIGH,Aufzug nicht mehr nutzbar,Der Aufzug ist vollständig unbenutzbar.,"Aufzug nicht mehr nutzbar
Der Aufzug ist vollständig unbenutzbar.",Aufzug
HM-080,MEDIUM,Heizung nicht optimal,Die Heizleistung entspricht nicht dem Soll.,"Heizung nicht optimal
Die Heizleistung entspricht nicht dem Soll.",Heizung / Wärmeversorgung
HM-013,MEDIUM,Schwankende Warmwassertemperatur,Die Temperatur ändert sich stark während der Nutzung.,"Schwankende Warmwassertemperatur
Die Temperatur ändert sich stark während der Nutzung.",Heizung / Wärmeversorgung
HL-021,LOW,Leises Pfeifen im Heizkörper,Beim Betrieb ist ein leichtes Pfeifen hörbar.,"Leises Pfeifen im Heizkörper
Beim Betrieb ist ein leichtes Pfeifen hörbar.",Heizung / Wärmeversorgung
A-H-017,HIGH,Aufzug blockiert Fluchtweg,Der Aufzug blockiert einen Fluchtweg.,"Aufzug blockiert Fluchtweg
Der Aufzug blockiert einen Fluchtweg.",Aufzug
A-H-087,HIGH,Aufzug fällt nach kurzer Fahrt aus,Nach wenigen Metern Fahrt bleibt der Aufzug stehen und schaltet ab.,"Aufzug fällt nach kurzer Fahrt aus
Nach wenigen Metern Fahrt bleibt der Aufzug stehen und schaltet ab.",Aufzug
SON-M-019,MEDIUM,Interne Durchsagen verzerrt,Verständlichkeit eingeschränkt,"Interne Durchsagen verzerrt
Verständlichkeit eingeschränkt",Sonstige
E-M-042,MEDIUM,Licht im Treppenhaus verzögert,Das Licht im Treppenhaus schaltet verzögert ein.,"Licht im Treppenhaus verzögert
Das Licht im Treppenhaus schaltet verzögert ein.",Elektro
HL-020,LOW,Warmwasser minimal kühler,Die Temperatur ist leicht unter dem Normalwert.,"Warmwasser minimal kühler
Die Temperatur ist leicht unter dem Normalwert.",Heizung / Wärmeversorgung
SON-H-038,HIGH,Alarmsirene ohne Funktion,Warnung nicht möglich,"Alarmsirene ohne Funktion
Warnung nicht möglich",Sonstige
AUSSEN-M-021,MEDIUM,Schadhafter Pflasterverband,Uneinheitliches Pflasterbild,"Schadhafter Pflasterverband
Uneinheitliches Pflasterbild",Außenbereich
SON-H-071,HIGH,Zentrale IT-Steuerung ohne Backup,Totalausfall möglich,"Zentrale IT-Steuerung ohne Backup
Totalausfall möglich",Sonstige
SM-H-045,HIGH,Großflächiger Schimmelbefall im Treppenhaus,Nach Wassereintritt hat sich starker Schimmel im Treppenhaus gebildet.,"Großflächiger Schimmelbefall im Treppenhaus
Nach Wassereintritt hat sich starker Schimmel im Treppenhaus gebildet.",Schimmel
TF-M-042,MEDIUM,Fenster lässt sich schwer bedienen,Das Fenster lässt sich schwer bedienen.,"Fenster lässt sich schwer bedienen
Das Fenster lässt sich schwer bedienen.",Türen/Fenster
AUSSEN-M-051,MEDIUM,Rostige Schrauben an Geländer,Befestigung korrodiert,"Rostige Schrauben an Geländer
Befestigung korrodiert",Außenbereich
HM-043,MEDIUM,Heizung braucht lange Anlaufzeit,Die Anlage startet verzögert.,"Heizung braucht lange Anlaufzeit
Die Anlage startet verzögert.",Heizung / Wärmeversorgung
SW-M-009,MEDIUM,Leichter Wasseraustritt an Armatur,Kleine Tropfen an der Verbindung.,"Leichter Wasseraustritt an Armatur
Kleine Tropfen an der Verbindung.",Sanitär / Wasser
SM-L-012,LOW,Schimmelpunkt in Wohnzimmer-Ecke,Minimaler Schimmelbefall an einer Stelle im Wohnzimmer.,"Schimmelpunkt in Wohnzimmer-Ecke
Minimaler Schimmelbefall an einer Stelle im Wohnzimmer.",Schimmel
SON-H-018,HIGH,Zentrale Gebäudeleittechnik offline,Systemüberwachung ausgefallen,"Zentrale Gebäudeleittechnik offline
Systemüberwachung ausgefallen",Sonstige
E-H-003,HIGH,Sicherungskasten verschmort,Im Keller ist der Sicherungskasten verschmort und es riecht stark verbrannt.,"Sicherungskasten verschmort
Im Keller ist der Sicherungskasten verschmort und es riecht stark verbrannt.",Elektro
TF-M-079,MEDIUM,Tür schließt verzögert,Die Tür schließt verzögert.,"Tür schließt verzögert
Die Tür schließt verzögert.",Türen/Fenster
SM-H-058,HIGH,Großflächiger Schimmelbefall im Flur,"Massiver Schimmel sichtbar, Ausbreitung im Flur deutlich erkennbar.","Großflächiger Schimmelbefall im Flur
Massiver Schimmel sichtbar, Ausbreitung im Flur deutlich erkennbar.",Schimmel
AUSSEN-L-049,LOW,Verblasstes Hinweisschild,"Hinweisschild ist verblasst, aber erkennbar.","Verblasstes Hinweisschild
Hinweisschild ist verblasst, aber erkennbar.",Außenbereich
AUSSEN-L-046,LOW,Leichte Verschmutzung an Fassade,"Fassade ist leicht verschmutzt, optisch.","Leichte Verschmutzung an Fassade
Fassade ist leicht verschmutzt, optisch.",Außenbereich
E-M-059,MEDIUM,Steckdose im Wohnzimmer instabil,Die Steckdose im Wohnzimmer funktioniert unzuverlässig.,"Steckdose im Wohnzimmer instabil
Die Steckdose im Wohnzimmer funktioniert unzuverlässig.",Elektro
SON-H-039,HIGH,Techniküberwachung offline,Störungen bleiben unentdeckt,"Techniküberwachung offline
Störungen bleiben unentdeckt",Sonstige
E-H-009,HIGH,Kurzschluss nach Renovierung,Nach Renovierungsarbeiten ist ein Kurzschluss aufgetreten und der Strom weg.,"Kurzschluss nach Renovierung
Nach Renovierungsarbeiten ist ein Kurzschluss aufgetreten und der Strom weg.",Elektro
REIN-L-039,LOW,Leichte Staubschicht in Gemeinschaftsfläche,Kaum sichtbare Staubablagerungen; bei nächster Reinigung mitnehmen.,"Leichte Staubschicht in Gemeinschaftsfläche
Kaum sichtbare Staubablagerungen; bei nächster Reinigung mitnehmen.",Reinigung
REIN-M-007,MEDIUM,Reinigungsbedarf in Gemeinschaftsraum,Boden/Flächen sichtbar verschmutzt; optisch störend.,"Reinigungsbedarf in Gemeinschaftsraum
Boden/Flächen sichtbar verschmutzt; optisch störend.",Reinigung
SW-L-021,LOW,WC-Spültaste schwergängig,Funktion weiterhin gegeben.,"WC-Spültaste schwergängig
Funktion weiterhin gegeben.",Sanitär / Wasser
SM-H-031,HIGH,Schimmel nach Feuchtigkeitsschaden im Kinderzimmer,Nach Wassereintritt hat sich starker Schimmel im Kinderzimmer gebildet.,"Schimmel nach Feuchtigkeitsschaden im Kinderzimmer
Nach Wassereintritt hat sich starker Schimmel im Kinderzimmer gebildet.",Schimmel
BSCH-H-028,HIGH,Brandgefährliche Lagerung im Keller,Entzündliche Stoffe werden unsachgemäß gelagert – akute Brandgefahr.,"Brandgefährliche Lagerung im Keller
Entzündliche Stoffe werden unsachgemäß gelagert – akute Brandgefahr.",Brandschutz
BS-L-017,LOW,Kleine Unebenheit Decke,Die Decke weist eine kleine Unebenheit auf,"Kleine Unebenheit Decke
Die Decke weist eine kleine Unebenheit auf",Bauliche Schäden
SM-M-046,MEDIUM,Schimmel durch Kondenswasser im Bad,Schimmel an Fensterbereich im Bad festgestellt.,"Schimmel durch Kondenswasser im Bad
Schimmel an Fensterbereich im Bad festgestellt.",Schimmel
SW-M-024,MEDIUM,Wasser sammelt sich unter Spülbecken,Feuchtigkeit ohne starken Austritt.,"Wasser sammelt sich unter Spülbecken
Feuchtigkeit ohne starken Austritt.",Sanitär / Wasser
HM-025,MEDIUM,Wohnung wird nur mäßig warm,Die Temperatur erreicht nicht das gewünschte Niveau.,"Wohnung wird nur mäßig warm
Die Temperatur erreicht nicht das gewünschte Niveau.",Heizung / Wärmeversorgung
SW-M-021,MEDIUM,Abfluss riecht trotz Reinigung,Geruch bleibt bestehen.,"Abfluss riecht trotz Reinigung
Geruch bleibt bestehen.",Sanitär / Wasser
A-M-036,MEDIUM,Aufzug fährt nicht gleichmäßig,Die Fahrt ist nicht gleichmäßig.,"Aufzug fährt nicht gleichmäßig
Die Fahrt ist nicht gleichmäßig.",Aufzug
BSCH-M-066,MEDIUM,Fluchtwegmarkierung unklar – Bereich 26,Die Markierung des Fluchtwegs ist schlecht erkennbar. (Betroffen: Tiefgarage).,"Fluchtwegmarkierung unklar – Bereich 26
Die Markierung des Fluchtwegs ist schlecht erkennbar. (Betroffen: Tiefgarage).",Brandschutz
A-H-018,HIGH,Aufzug bleibt im obersten Stockwerk stecken,Der Aufzug bleibt im obersten Stockwerk stehen.,"Aufzug bleibt im obersten Stockwerk stecken
Der Aufzug bleibt im obersten Stockwerk stehen.",Aufzug
HL-034,LOW,Heizung läuft etwas länger als üblich,Die Laufzeit ist leicht erhöht.,"Heizung läuft etwas länger als üblich
Die Laufzeit ist leicht erhöht.",Heizung / Wärmeversorgung
SW-H-057,HIGH,Defekter Boiler mit Wasseraustritt,Wasser tritt aus dem Gerät aus.,"Defekter Boiler mit Wasseraustritt
Wasser tritt aus dem Gerät aus.",Sanitär / Wasser
TF-H-075,HIGH,Tür schließt nicht bei Wind,Die Tür schließt bei Wind nicht.,"Tür schließt nicht bei Wind
Die Tür schließt bei Wind nicht.",Türen/Fenster
LAERM-M-005,MEDIUM,Laute Musik am Nachmittag,Nachbarn hören häufig laute Musik am Nachmittag,"Laute Musik am Nachmittag
Nachbarn hören häufig laute Musik am Nachmittag",Lärm
AUSSEN-H-001,HIGH,Umgestürzter Baum auf Gehweg,Ein Baum blockiert den Gehweg vollständig,"Umgestürzter Baum auf Gehweg
Ein Baum blockiert den Gehweg vollständig",Außenbereich
A-H-080,HIGH,Aufzug komplett ausgefallen,Der Aufzug ist komplett ausgefallen.,"Aufzug komplett ausgefallen
Der Aufzug ist komplett ausgefallen.",Aufzug
SW-L-050,LOW,Leichte Kalkablagerungen an Armaturbasis,Reines Wartungsthema.,"Leichte Kalkablagerungen an Armaturbasis
Reines Wartungsthema.",Sanitär / Wasser
SW-L-002,LOW,Leichter Wasserrand im Waschbecken,Optische Verfärbung vorhanden.,"Leichter Wasserrand im Waschbecken
Optische Verfärbung vorhanden.",Sanitär / Wasser
LAERM-L-013,LOW,Leise Schritte von oben,Leise Trittschallgeräusche,"Leise Schritte von oben
Leise Trittschallgeräusche",Lärm
REIN-H-070,HIGH,Unrat/Abfall in Flur,Müll/Unrat liegt im Flur und verursacht Unfallgefahr.,"Unrat/Abfall in Flur
Müll/Unrat liegt im Flur und verursacht Unfallgefahr.",Reinigung
TF-H-010,HIGH,Fenster lässt sich nicht schließen,Ein Fenster lässt sich nicht mehr schließen.,"Fenster lässt sich nicht schließen
Ein Fenster lässt sich nicht mehr schließen.",Türen/Fenster
SON-M-020,MEDIUM,Schlüsselverwaltung unübersichtlich,Mehrere Schlüssel unklar,"Schlüsselverwaltung unübersichtlich
Mehrere Schlüssel unklar",Sonstige
BS-M-043,MEDIUM,Putz bröckelt Außenwand,An der Außenwand bröckelt der Putz,"Putz bröckelt Außenwand
An der Außenwand bröckelt der Putz",Bauliche Schäden
SW-M-062,MEDIUM,Abfluss in Dusche gluckert,Geräusche nach Nutzung.,"Abfluss in Dusche gluckert
Geräusche nach Nutzung.",Sanitär / Wasser
REIN-H-026,HIGH,Rutschgefahr durch stark verschmutzt in Gemeinschaftszone,Boden ist stark verschmutzt und rutschig; Öl-/Chemiespur.,"Rutschgefahr durch stark verschmutzt in Gemeinschaftszone
Boden ist stark verschmutzt und rutschig; Öl-/Chemiespur.",Reinigung
H-061,HIGH,Heizung reagiert nicht mehr,Alle Heizfunktionen sind ausgefallen.,"Heizung reagiert nicht mehr
Alle Heizfunktionen sind ausgefallen.",Heizung / Wärmeversorgung
A-H-032,HIGH,Aufzug reagiert nur sporadisch,Der Aufzug reagiert nur sporadisch.,"Aufzug reagiert nur sporadisch
Der Aufzug reagiert nur sporadisch.",Aufzug
REIN-L-031,LOW,Staub auf Oberflächen in Gemeinschaftsfläche,Minimaler Reinigungsbedarf; optisch unkritisch.,"Staub auf Oberflächen in Gemeinschaftsfläche
Minimaler Reinigungsbedarf; optisch unkritisch.",Reinigung
LAERM-L-041,LOW,Leichtes Klacken im Heizkörper,Gelegentliches leises Klacken im Heizkörper ohne Einschränkung.,"Leichtes Klacken im Heizkörper
Gelegentliches leises Klacken im Heizkörper ohne Einschränkung.",Lärm
LAERM-H-068,HIGH,Nächtlicher Lärm durch Partyraum,Ein Partyraum im Haus verursacht nachts durchgehend sehr lauten Lärm.,"Nächtlicher Lärm durch Partyraum
Ein Partyraum im Haus verursacht nachts durchgehend sehr lauten Lärm.",Lärm
AUSSEN-M-075,MEDIUM,Rutschige Stufe,"Eine Außentreppe ist rutschig, Oberflächenbelag abgenutzt.","Rutschige Stufe
Eine Außentreppe ist rutschig, Oberflächenbelag abgenutzt.",Außenbereich
SON-H-013,HIGH,Serverraum nicht klimatisiert,Geräteüberhitzung droht,"Serverraum nicht klimatisiert
Geräteüberhitzung droht",Sonstige
AUSSEN-L-021,LOW,Moos an Treppenkante,Geringer Moosbewuchs,"Moos an Treppenkante
Geringer Moosbewuchs",Außenbereich
REIN-M-002,MEDIUM,Reinigungsbedarf in Aufzug,Boden/Flächen sichtbar verschmutzt; hygienisch unangenehm.,"Reinigungsbedarf in Aufzug
Boden/Flächen sichtbar verschmutzt; hygienisch unangenehm.",Reinigung
BSCH-H-078,HIGH,Notbeleuchtung ausgefallen – Bereich 28,Die Notbeleuchtung funktioniert nicht – bei Stromausfall keine Orientierung. (Betroffen: Dachboden).,"Notbeleuchtung ausgefallen – Bereich 28
Die Notbeleuchtung funktioniert nicht – bei Stromausfall keine Orientierung. (Betroffen: Dachboden).",Brandschutz
REIN-M-021,MEDIUM,Leichte Geruchsbelästigung in Eingang,"Geruch wahrnehmbar, vermutlich durch Schmutz; Reinigung zeitnah einplanen.","Leichte Geruchsbelästigung in Eingang
Geruch wahrnehmbar, vermutlich durch Schmutz; Reinigung zeitnah einplanen.",Reinigung
BSCH-H-076,HIGH,Fluchtweg blockiert – Bereich 26,Der Fluchtweg ist durch abgestellte Gegenstände vollständig versperrt. (Betroffen: Gemeinschaftsfläche).,"Fluchtweg blockiert – Bereich 26
Der Fluchtweg ist durch abgestellte Gegenstände vollständig versperrt. (Betroffen: Gemeinschaftsfläche).",Brandschutz
SW-H-025,HIGH,Kein Kaltwasser verfügbar,Aus allen Kaltwasserhähnen kommt kein Wasser.,"Kein Kaltwasser verfügbar
Aus allen Kaltwasserhähnen kommt kein Wasser.",Sanitär / Wasser
SM-H-068,HIGH,Starker Schimmel im Küche,Nach Wassereintritt hat sich starker Schimmel im Küche gebildet.,"Starker Schimmel im Küche
Nach Wassereintritt hat sich starker Schimmel im Küche gebildet.",Schimmel
REIN-M-043,MEDIUM,Reinigungsbedarf in Tiefgarage,Boden/Flächen sichtbar verschmutzt; Flecken sichtbar.,"Reinigungsbedarf in Tiefgarage
Boden/Flächen sichtbar verschmutzt; Flecken sichtbar.",Reinigung
LAERM-H-018,HIGH,Technik verursacht Dauerkrach,Technische Anlage verursacht permanenten Krach,"Technik verursacht Dauerkrach
Technische Anlage verursacht permanenten Krach",Lärm
E-M-055,MEDIUM,Außenlampe ohne Funktion,Eine Außenlampe ist defekt.,"Außenlampe ohne Funktion
Eine Außenlampe ist defekt.",Elektro
A-M-046,MEDIUM,Aufzug macht vibrierende Geräusche,Vibrierende Geräusche sind hörbar.,"Aufzug macht vibrierende Geräusche
Vibrierende Geräusche sind hörbar.",Aufzug
SM-L-023,LOW,Leichte Schimmelverfärbung im Flur,"Sehr kleiner, oberflächlicher Schimmelfleck im Flur.","Leichte Schimmelverfärbung im Flur
Sehr kleiner, oberflächlicher Schimmelfleck im Flur.",Schimmel
HM-052,MEDIUM,Heizung reagiert verzögert auf Thermostat,Temperaturänderungen zeigen verspätete Wirkung.,"Heizung reagiert verzögert auf Thermostat
Temperaturänderungen zeigen verspätete Wirkung.",Heizung / Wärmeversorgung
BS-H-004,HIGH,Abgesackter Boden,Der Boden im Wohnzimmer ist sichtbar abgesackt und uneben,"Abgesackter Boden
Der Boden im Wohnzimmer ist sichtbar abgesackt und uneben",Bauliche Schäden
SON-H-057,HIGH,Fluchtwegsteuerung blockiert,Türen öffnen nicht,"Fluchtwegsteuerung blockiert
Türen öffnen nicht",Sonstige
REIN-M-027,MEDIUM,Staubansammlung in Technikraum,Staub/Schlieren seit einigen Tagen; Laub/Schmutzreste.,"Staubansammlung in Technikraum
Staub/Schlieren seit einigen Tagen; Laub/Schmutzreste.",Reinigung
BS-M-031,MEDIUM,Abnutzung an Deckenfläche,Die Deckenfläche zeigt deutliche Abnutzung,"Abnutzung an Deckenfläche
Die Deckenfläche zeigt deutliche Abnutzung",Bauliche Schäden
SON-M-002,MEDIUM,Digitale Tür reagiert verzögert,Öffnung dauert mehrere Sekunden,"Digitale Tür reagiert verzögert
Öffnung dauert mehrere Sekunden",Sonstige
E-H-067,HIGH,Stromausfall nach Sicherungsbrand,Nach einem Sicherungsbrand ist der Strom weg.,"Stromausfall nach Sicherungsbrand
Nach einem Sicherungsbrand ist der Strom weg.",Elektro
E-M-052,MEDIUM,Lichtschalter reagiert verzögert,Ein Lichtschalter reagiert verzögert.,"Lichtschalter reagiert verzögert
Ein Lichtschalter reagiert verzögert.",Elektro
REIN-M-042,MEDIUM,Leichte Geruchsbelästigung in Gebäude,"Geruch wahrnehmbar, vermutlich durch Schmutz; Reinigung zeitnah einplanen.","Leichte Geruchsbelästigung in Gebäude
Geruch wahrnehmbar, vermutlich durch Schmutz; Reinigung zeitnah einplanen.",Reinigung
BSCH-H-086,HIGH,Feuerlöscher fehlt – Bereich 36,Am vorgesehenen Standort fehlt ein Feuerlöscher vollständig. (Betroffen: Tiefgarage).,"Feuerlöscher fehlt – Bereich 36
Am vorgesehenen Standort fehlt ein Feuerlöscher vollständig. (Betroffen: Tiefgarage).",Brandschutz
SW-H-024,HIGH,Wasserrohr eingefroren und geplatzt,Das Rohr ist geplatzt und Wasser läuft aus.,"Wasserrohr eingefroren und geplatzt
Das Rohr ist geplatzt und Wasser läuft aus.",Sanitär / Wasser
SM-H-074,HIGH,Schimmelgeruch und Befall im Treppenhaus,Nach Wassereintritt hat sich starker Schimmel im Treppenhaus gebildet.,"Schimmelgeruch und Befall im Treppenhaus
Nach Wassereintritt hat sich starker Schimmel im Treppenhaus gebildet.",Schimmel
REIN-H-050,HIGH,Ungeziefer durch Verschmutzung in Flur,Aufgrund von Abfällen wurden Glasscherben/Verletzungsgefahr im Bereich Flur gesichtet.,"Ungeziefer durch Verschmutzung in Flur
Aufgrund von Abfällen wurden Glasscherben/Verletzungsgefahr im Bereich Flur gesichtet.",Reinigung
A-M-025,MEDIUM,Aufzug fährt mit Verzögerung los,Der Aufzug fährt verzögert los.,"Aufzug fährt mit Verzögerung los
Der Aufzug fährt verzögert los.",Aufzug
REIN-M-009,MEDIUM,Leichte Geruchsbelästigung in Keller,"Geruch wahrnehmbar, vermutlich durch Schmutz; Staub auf Oberflächen.","Leichte Geruchsbelästigung in Keller
Geruch wahrnehmbar, vermutlich durch Schmutz; Staub auf Oberflächen.",Reinigung
BS-H-079,HIGH,Großflächige Wandrisse,Mehrere Wände weisen tiefe Risse auf,"Großflächige Wandrisse
Mehrere Wände weisen tiefe Risse auf",Bauliche Schäden
A-L-033,LOW,Aufzuganzeige etwas träge,Die Anzeige reagiert etwas träge.,"Aufzuganzeige etwas träge
Die Anzeige reagiert etwas träge.",Aufzug
A-M-023,MEDIUM,Aufzug reagiert träge,Der Aufzug reagiert insgesamt träge.,"Aufzug reagiert träge
Der Aufzug reagiert insgesamt träge.",Aufzug
H-051,HIGH,Heizungsstörung Gebäude,Die Heizungsanlage im Gebäude ist defekt.,"Heizungsstörung Gebäude
Die Heizungsanlage im Gebäude ist defekt.",Heizung / Wärmeversorgung
AUSSEN-L-018,LOW,Kleine Verfärbung im Pflaster,Fleck im Bodenbelag,"Kleine Verfärbung im Pflaster
Fleck im Bodenbelag",Außenbereich
SON-H-044,HIGH,Alarmmeldungen werden nicht weitergeleitet,Keine Reaktion auf Gefahren,"Alarmmeldungen werden nicht weitergeleitet
Keine Reaktion auf Gefahren",Sonstige
A-H-060,HIGH,Aufzug nicht nutzbar für mobilitätseingeschränkte Personen,Der Aufzug ist für mobilitätseingeschränkte Personen nicht nutzbar.,"Aufzug nicht nutzbar für mobilitätseingeschränkte Personen
Der Aufzug ist für mobilitätseingeschränkte Personen nicht nutzbar.",Aufzug
